,Ticker,Representative,Transaction,Amount,House,State,Party,Range,Date,OpenPrice,previous_seven_days,OpenPricePrevSevenDays,next_seven_days,OpenPriceNextSevenDays,previous_thirty_days,OpenPricePreviousThirtyDays,next_thirty_days,OpenPriceNextThirtyDays,previous_7_day_percent_change,next_7_day_percent_change,previous_30_day_percent_change,Next_12_days_present_percent_change,OpenPrice_spy,previous_seven_days_spy,OpenPricePrevSevenDays_spy,next_seven_days_spy,OpenPriceNextSevenDays_spy,previous_thirty_days_spy,OpenPricePrevThirtyDays_spy,next_thirty_days_spy,OpenPriceNextThirtyDays_spy,prev_7_days_spy_percent_change,next_7_days_spy_percent_change,prev_30_days_spy_percent_change,next_30_days_spy_percent_change
801,WFC,A. Mitchell Jr. McConnell,Purchase,1001,Senate,Tennessee,Republican,"$1,001 - $15,000",12/3/21,49.26,11/26/21,49.1,12/10/21,50.29,11/3/21,51.04,12/15/21,49.02,0.003258656,0.02090946,-0.034874608,-0.004872107,459.17,11/26/21,462.34,12/9/21,468.15,11/4/21,465.36,12/15/21,463.42,-0.006856426,0.019557027,-0.01330153,0.009255831
802,FB,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",10/27/21,314.19,10/20/21,343.45,11/3/21,327.49,9/27/21,349.81,11/8/21,344.42,-0.085194351,0.042331074,-0.101826706,0.096215666,456.45,10/20/21,451.13,11/2/21,460.22,9/29/21,435.19,11/8/21,469.7,0.01179261,0.008259393,0.048852225,0.029028371
803,CLF,Tommy Tuberville,Purchase,100001,Senate,Alabama,Republican,"$100,001 - $250,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,10/9/21,20.59,11/20/21,23.5,-0.035303777,-0.058723404,0.141330743,0,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
804,CLF,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,10/9/21,20.59,11/20/21,23.5,-0.035303777,-0.058723404,0.141330743,0,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
805,TTD,John Hickenlooper,Sale,15001,Senate,Colorado,Democratic,"$15,001 - $50,000",11/8/21,84.3,11/1/21,75.19,11/15/21,99.91,10/9/21,75.72,11/20/21,84.3,0.121159729,0.185172005,0.113312203,0,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
806,CLF,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,10/9/21,20.59,11/20/21,23.5,-0.035303777,-0.058723404,0.141330743,0,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
807,F,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/5/21,19.71,10/29/21,16.86,11/12/21,19.38,10/6/21,14.14,11/17/21,19.74,0.169039146,-0.01674277,0.393917963,0.00152207,469.28,10/29/21,455.87,11/11/21,465.21,10/8/21,439.48,11/17/21,469,0.029416281,-0.008672861,0.067807409,-0.000596659
808,F,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/5/21,19.71,10/29/21,16.86,11/12/21,19.38,10/6/21,14.14,11/17/21,19.74,0.169039146,-0.01674277,0.393917963,0.00152207,469.28,10/29/21,455.87,11/11/21,465.21,10/8/21,439.48,11/17/21,469,0.029416281,-0.008672861,0.067807409,-0.000596659
809,SSYS,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/4/21,37,10/28/21,30.6,11/11/21,34.14,10/5/21,21.91,11/16/21,32.85,0.209150327,-0.077297297,0.688726609,-0.112162162,465.36,10/28/21,455.46,11/10/21,465.58,10/7/21,438.39,11/16/21,467.15,0.021736267,0.000472752,0.061520564,0.003846484
810,SCCO,Tommy Tuberville,Purchase,100001,Senate,Alabama,Republican,"$100,001 - $250,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,10/3/21,56.4,11/14/21,60.78,-0.081832061,0.001662787,0.066312057,0.010641836,460.22,10/26/21,457.2,11/8/21,469.7,10/5/21,430.24,11/12/21,465.12,0.006605424,0.020598844,0.069682038,0.010647082
811,SCCO,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,10/3/21,56.4,11/14/21,60.78,-0.081832061,0.001662787,0.066312057,0.010641836,460.22,10/26/21,457.2,11/8/21,469.7,10/5/21,430.24,11/12/21,465.12,0.006605424,0.020598844,0.069682038,0.010647082
812,SCCO,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,10/3/21,56.4,11/14/21,60.78,-0.081832061,0.001662787,0.066312057,0.010641836,460.22,10/26/21,457.2,11/8/21,469.7,10/5/21,430.24,11/12/21,465.12,0.006605424,0.020598844,0.069682038,0.010647082
813,ADBE,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/12/21,649.01,11/5/21,676.74,11/19/21,681.26,10/13/21,585.26,11/24/21,655.83,-0.040975855,0.049691068,0.108925947,0.010508313,465.12,11/5/21,469.28,11/18/21,469.24,10/15/21,444.75,11/24/21,466.06,-0.008864644,0.008857929,0.045801012,0.002020984
814,MSFT,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",11/1/21,331.36,10/25/21,309.36,11/8/21,337.3,10/2/21,294.91,11/13/21,336.28,0.071114559,0.017926123,0.12359703,0.0148479,460.3,10/25/21,454.28,11/5/21,469.28,10/4/21,433,11/11/21,465.21,0.013251739,0.019509016,0.063048499,0.010666956
815,PYPL,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",11/1/21,232.7,10/25/21,254.96,11/8/21,227.96,10/2/21,258.73,11/13/21,187,-0.087307813,-0.020369575,-0.10060681,-0.196390202,460.3,10/25/21,454.28,11/5/21,469.28,10/4/21,433,11/11/21,465.21,0.013251739,0.019509016,0.063048499,0.010666956
816,GOOGL,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",11/1/21,2960.92,10/25/21,2751,11/8/21,2996.5,10/2/21,2748.05,11/13/21,2909.47,0.076306798,0.012016535,0.0774622,-0.017376356,460.3,10/25/21,454.28,11/5/21,469.28,10/4/21,433,11/11/21,465.21,0.013251739,0.019509016,0.063048499,0.010666956
817,NVDA,John Hickenlooper,Sale,500001,Senate,Colorado,Democratic,"$500,001 - $1,000,000",11/1/21,256.49,10/25/21,229.73,11/8/21,301.49,10/2/21,209.18,11/13/21,314.61,0.116484569,0.175445436,0.22616885,0.226597528,460.3,10/25/21,454.28,11/5/21,469.28,10/4/21,433,11/11/21,465.21,0.013251739,0.019509016,0.063048499,0.010666956
818,AMZN,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",10/29/21,3300.02,10/22/21,3421,11/5/21,3477,9/29/21,3322.11,11/10/21,3563.87,-0.035363929,0.053629978,-0.006649388,0.079954061,455.87,10/22/21,453.13,11/4/21,465.36,10/1/21,430.98,11/10/21,465.58,0.00604683,0.020817338,0.0577521,0.021299932
819,AAPL,John Hickenlooper,Sale,250001,Senate,Colorado,Democratic,"$250,001 - $500,000",10/29/21,147.22,10/22/21,149.69,11/5/21,151.89,9/29/21,142.47,11/10/21,150.02,-0.016500768,0.031721234,0.033340352,0.019019155,455.87,10/22/21,453.13,11/4/21,465.36,10/1/21,430.98,11/10/21,465.58,0.00604683,0.020817338,0.0577521,0.021299932
820,SCCO,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/2/21,60.14,10/26/21,65.5,11/9/21,60.24,10/3/21,58.81,11/14/21,59.52,-0.081832061,0.001662787,0.022615201,-0.010309278,460.22,10/26/21,457.2,11/8/21,469.7,10/5/21,430.24,11/12/21,465.12,0.006605424,0.020598844,0.069682038,0.010647082
821,CLF,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",11/8/21,23.5,11/1/21,24.36,11/15/21,22.12,10/9/21,20.7,11/20/21,22.3,-0.035303777,-0.058723404,0.1352657,-0.05106383,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
822,PYPL,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,10/18/21,266.39,11/29/21,188.92,0.034541891,-0.114373668,-0.207365141,-0.105280606,469,11/10/21,465.58,11/23/21,467.22,10/20/21,451.13,11/30/21,462,0.007345676,-0.003795309,0.039611642,-0.014925373
823,PYPL,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,10/18/21,266.39,11/29/21,188.92,0.034541891,-0.114373668,-0.207365141,-0.105280606,469,11/10/21,465.58,11/23/21,467.22,10/20/21,451.13,11/30/21,462,0.007345676,-0.003795309,0.039611642,-0.014925373
824,PYPL,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/17/21,211.15,11/10/21,204.1,11/24/21,187,10/18/21,266.39,11/29/21,188.92,0.034541891,-0.114373668,-0.207365141,-0.105280606,469,11/10/21,465.58,11/23/21,467.22,10/20/21,451.13,11/30/21,462,0.007345676,-0.003795309,0.039611642,-0.014925373
825,AAPL,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/22/21,161.68,11/15/21,150.37,11/29/21,159.37,10/23/21,143.45,12/4/21,159.37,0.075214471,-0.014287481,0.127082607,-0.014287481,470.89,11/15/21,468.64,11/29/21,464.07,10/25/21,454.28,12/3/21,459.17,0.004801127,-0.014483213,0.036563353,-0.02488904
826,ECOM,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/22/21,27.16,11/15/21,27.09,11/29/21,25.5,10/23/21,25.89,12/4/21,25.5,0.002583979,-0.061119293,0.049053689,-0.061119293,470.89,11/15/21,468.64,11/29/21,464.07,10/25/21,454.28,12/3/21,459.17,0.004801127,-0.014483213,0.036563353,-0.02488904
827,OXY,Tommy Tuberville,Sale,50001,Senate,Alabama,Republican,"$50,001 - $100,000",11/22/21,29.09,11/15/21,31.62,11/29/21,30.8,10/23/21,32.92,12/4/21,30.8,-0.08001265,0.058783087,-0.116342649,0.058783087,470.89,11/15/21,468.64,11/29/21,464.07,10/25/21,454.28,12/3/21,459.17,0.004801127,-0.014483213,0.036563353,-0.02488904
828,OXY,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/22/21,29.09,11/15/21,31.62,11/29/21,30.8,10/23/21,32.92,12/4/21,30.8,-0.08001265,0.058783087,-0.116342649,0.058783087,470.89,11/15/21,468.64,11/29/21,464.07,10/25/21,454.28,12/3/21,459.17,0.004801127,-0.014483213,0.036563353,-0.02488904
829,MSFT,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",11/22/21,344.62,11/15/21,337.54,11/29/21,334.94,10/23/21,303.57,12/4/21,334.94,0.020975292,-0.02808891,0.135224166,-0.02808891,470.89,11/15/21,468.64,11/29/21,464.07,10/25/21,454.28,12/3/21,459.17,0.004801127,-0.014483213,0.036563353,-0.02488904
830,CAG,Gary Peters,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/29/21,31.69,11/22/21,30.64,12/6/21,31.61,10/30/21,33.13,12/11/21,31.69,0.03426893,-0.002524456,-0.043465137,0,464.07,11/19/21,469.61,12/3/21,459.17,10/29/21,455.87,12/9/21,468.15,-0.011797023,-0.010558752,0.017987584,0.008791777
831,OFC,Gary Peters,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/29/21,26.27,11/22/21,27.1,12/6/21,26.98,10/30/21,28.26,12/11/21,26.27,-0.030627306,0.027027027,-0.070417551,0,464.07,11/19/21,469.61,12/3/21,459.17,10/29/21,455.87,12/9/21,468.15,-0.011797023,-0.010558752,0.017987584,0.008791777
832,GLPI,Thomas R. Carper,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/26/21,45.79,11/19/21,47.12,12/3/21,46.38,10/27/21,49.67,12/8/21,46.92,-0.028225806,0.012884909,-0.078115563,0.024677877,462.34,11/18/21,469.24,12/2/21,450.73,10/28/21,455.46,12/8/21,468.7,-0.014704629,-0.02511139,0.015105608,0.01375611
833,SBIO,Thomas R. Carper,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/30/21,42.33,11/23/21,43.66,12/7/21,41.02,10/31/21,45.79,12/12/21,42.61,-0.030462666,-0.030947319,-0.07556235,0.006614694,462,11/22/21,470.89,12/6/21,456.13,11/1/21,460.3,12/10/21,469.23,-0.018879144,-0.012705628,0.003693244,0.015649351
834,BMY,Thomas R. Carper,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/29/21,55.84,11/22/21,57.81,12/6/21,56.52,10/30/21,58.35,12/11/21,57.39,-0.034077149,0.01217765,-0.043016281,0.02775788,464.07,11/19/21,469.61,12/3/21,459.17,10/29/21,455.87,12/9/21,468.15,-0.011797023,-0.010558752,0.017987584,0.008791777
835,QS,Thomas R. Carper,Sale,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/26/21,31,11/19/21,33.89,12/3/21,26.71,10/27/21,25.2,12/8/21,25.33,-0.085275893,-0.138387097,0.23015873,-0.182903226,462.34,11/18/21,469.24,12/2/21,450.73,10/28/21,455.46,12/8/21,468.7,-0.014704629,-0.02511139,0.015105608,0.01375611
836,GLPI,Thomas R. Carper,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/19/21,47.12,11/12/21,48.55,11/26/21,45.79,10/20/21,49.02,12/1/21,45.48,-0.029454171,-0.028225806,-0.03875969,-0.034804754,469.61,11/12/21,465.12,11/26/21,462.34,10/22/21,453.13,12/2/21,450.73,0.009653423,-0.015480931,0.036369254,-0.040203573
837,LITE,Thomas R. Carper,Purchase,1001,Senate,Michigan,Democratic,"$1,001 - $15,000",11/26/21,88,11/19/21,90.23,12/3/21,85.73,10/27/21,80.83,12/8/21,90.22,-0.024714618,-0.025795455,0.088704689,0.025227273,462.34,11/18/21,469.24,12/2/21,450.73,10/28/21,455.46,12/8/21,468.7,-0.014704629,-0.02511139,0.015105608,0.01375611
838,DDOG,Bill Hagerty,Sale,1000001,Senate,Tennessee,Republican,"$1,000,001 - $5,000,000",11/8/21,186.29,11/1/21,167.46,11/15/21,194.59,10/9/21,163,11/20/21,177.59,0.112444763,0.04455419,0.142883436,-0.04670138,469.7,11/1/21,460.3,11/12/21,465.12,10/11/21,437.16,11/18/21,469.24,0.020421464,-0.009750905,0.074434989,-0.000979349
839,CVX,John Hickenlooper,Sale,100001,Senate,Colorado,Democratic,"$100,001 - $250,000",10/28/21,111.58,10/21/21,112.71,11/4/21,114.22,9/28/21,103.91,11/9/21,115.27,-0.01002573,0.023660154,0.073813877,0.033070443,455.46,10/21/21,451.77,11/3/21,461.3,9/30/21,436.02,11/9/21,469.32,0.008167873,0.012822202,0.044585111,0.030430773
840,ROAD,Mark Warner,Sale,50001,Senate,Virginia,Democratic,"$50,001 - $100,000",10/19/21,35,10/12/21,33.67,10/26/21,34.63,9/19/21,34.71,10/31/21,42.05,0.03950104,-0.010571429,0.008354941,0.201428571,448.92,10/12/21,435.67,10/25/21,454.28,9/21/21,436.53,10/29/21,455.87,0.030412927,0.011939767,0.028382929,0.0154816
841,SPG,Pat Toomey,Purchase,1001,Senate,Pennsylvania,Republican,"$1,001 - $15,000",10/15/21,140,10/8/21,133.98,10/22/21,144.78,9/15/21,129.48,10/27/21,146.35,0.044932079,0.034142857,0.081248069,0.045357143,444.75,10/8/21,439.48,10/21/21,451.77,9/17/21,444.92,10/27/21,456.45,0.011991444,0.015784148,-0.000382091,0.026306914
842,PPG,Shelley Moore Capito,Purchase,1001,Senate,West Virginia,Republican,"$1,001 - $15,000",10/13/21,153.76,10/6/21,144.6,10/20/21,160.56,9/13/21,154.5,10/25/21,162.2,0.063347165,0.044224766,-0.004789644,0.054890739,434.71,10/6/21,429.27,10/19/21,448.92,9/15/21,444.62,10/25/21,454.28,0.012672677,0.032688459,-0.022288696,0.045018518
843,CALX,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,57.6,10/11/21,55.44,10/25/21,53.85,9/18/21,45.85,10/30/21,53.85,0.038961039,-0.065104167,0.256270447,-0.065104167,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
844,UAA,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/18/21,20.25,10/11/21,20.2,10/25/21,20.72,9/18/21,23.01,10/30/21,20.72,0.002475248,0.023209877,-0.119947849,0.023209877,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
845,INTC,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,54.19,10/11/21,53.81,10/25/21,49.83,9/18/21,54.61,10/30/21,49.83,0.007061884,-0.080457649,-0.007690899,-0.080457649,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
846,UA,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/18/21,17.66,10/11/21,17.64,10/25/21,17.98,9/18/21,19.71,10/30/21,17.98,0.001133787,0.018120045,-0.104008118,0.018120045,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
847,AA,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/15/21,51.92,10/8/21,47.07,10/22/21,50.49,9/15/21,49.72,10/27/21,47.48,0.103038028,-0.027542373,0.044247788,-0.085516179,444.75,10/8/21,439.48,10/21/21,451.77,9/17/21,444.92,10/27/21,456.45,0.011991444,0.015784148,-0.000382091,0.026306914
848,CALX,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,57.6,10/11/21,55.44,10/25/21,53.85,9/18/21,45.85,10/30/21,58.2,0.038961039,-0.065104167,0.256270447,0.010416667,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
849,INTC,Tommy Tuberville,Purchase,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/15/21,54.2,10/8/21,54.55,10/22/21,50.39,9/15/21,54.67,10/27/21,48.52,-0.006416132,-0.070295203,-0.008597037,-0.104797048,444.75,10/8/21,439.48,10/21/21,451.77,9/17/21,444.92,10/27/21,456.45,0.011991444,0.015784148,-0.000382091,0.026306914
850,GE,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/12/21,103.56,10/5/21,105.06,10/19/21,104.58,9/12/21,100.79,10/24/21,107.88,-0.014277556,0.009849363,0.027482885,0.041714948,435.67,10/5/21,430.24,10/18/21,443.97,9/14/21,448.12,10/22/21,453.13,0.012620863,0.019051117,-0.027782737,0.040076204
851,X,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,20.98,10/11/21,21.25,10/25/21,23.3,9/18/21,25.03,10/30/21,23.75,-0.012705882,0.110581506,-0.161805833,0.132030505,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
852,CALX,Tommy Tuberville,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,57.6,10/11/21,55.44,10/25/21,53.85,9/18/21,45.85,10/30/21,58.2,0.038961039,-0.065104167,0.256270447,0.010416667,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
853,BDX,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/18/21,234.97,10/11/21,232.59,10/25/21,241.09,9/18/21,254.82,10/30/21,241.38,0.010232598,0.026045878,-0.077898124,0.027280078,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
854,AA,Tommy Tuberville,Sale,100001,Senate,Alabama,Republican,"$100,001 - $250,000",10/18/21,54.99,10/11/21,47.91,10/25/21,50.11,9/18/21,49.72,10/30/21,47.48,0.147777082,-0.088743408,0.105993564,-0.136570286,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
855,X,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/21/21,21.97,10/14/21,22.02,10/28/21,23.57,9/21/21,22.19,11/2/21,25.32,-0.002270663,0.072826582,-0.009914376,0.152480655,451.77,10/14/21,439.08,10/27/21,456.45,9/23/21,439.85,11/2/21,460.22,0.028901339,0.010359254,0.027100148,0.018704208
856,QCOM,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/26/21,132.9,10/19/21,131.02,11/2/21,134.55,9/26/21,133.59,11/7/21,134.55,0.014348954,0.01241535,-0.005165057,0.01241535,457.2,10/19/21,448.92,11/1/21,460.3,9/28/21,439.69,11/5/21,469.28,0.018444266,0.006780402,0.039823512,0.026421697
857,INTC,Tommy Tuberville,Purchase,50001,Senate,Alabama,Republican,"$50,001 - $100,000",10/18/21,54.19,10/11/21,53.81,10/25/21,49.83,9/18/21,53.2,10/30/21,49.61,0.007061884,-0.080457649,0.018609023,-0.084517439,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
858,RMD,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/26/21,270.38,10/19/21,261.08,11/2/21,265.28,9/26/21,287.03,11/7/21,265.28,0.035621266,-0.018862342,-0.058007874,-0.018862342,457.2,10/19/21,448.92,11/1/21,460.3,9/28/21,439.69,11/5/21,469.28,0.018444266,0.006780402,0.039823512,0.026421697
859,APAM,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/26/21,51.26,10/19/21,47.19,11/2/21,49.5,9/26/21,50.31,11/7/21,49.5,0.086247086,-0.034334764,0.018882926,-0.034334764,457.2,10/19/21,448.92,11/1/21,460.3,9/28/21,439.69,11/5/21,469.28,0.018444266,0.006780402,0.039823512,0.026421697
860,AON,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/26/21,321.04,10/19/21,307.34,11/2/21,307.84,9/26/21,289.23,11/7/21,307.84,0.04457604,-0.041116372,0.109981675,-0.041116372,457.2,10/19/21,448.92,11/1/21,460.3,9/28/21,439.69,11/5/21,469.28,0.018444266,0.006780402,0.039823512,0.026421697
861,DOW,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/18/21,57.7,10/11/21,59.25,10/25/21,59.24,9/18/21,56.59,10/30/21,57.64,-0.026160338,0.026689775,0.019614773,-0.001039861,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
862,GD,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/18/21,206.92,10/11/21,202.5,10/25/21,209.06,9/18/21,193.93,10/30/21,202.51,0.02182716,0.010342161,0.066982932,-0.021312585,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
863,D,Tommy Tuberville,Sale,15001,Senate,Alabama,Republican,"$15,001 - $50,000",10/18/21,72.44,10/11/21,72.52,10/25/21,77,9/18/21,74.61,10/30/21,75.61,-0.001103144,0.062948647,-0.029084573,0.043760353,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
864,X,Tommy Tuberville,Purchase,100001,Senate,Alabama,Republican,"$100,001 - $250,000",10/18/21,20.98,10/11/21,21.25,10/25/21,23.3,9/18/21,22.19,10/30/21,25.32,-0.012705882,0.110581506,-0.054529067,0.20686368,443.97,10/11/21,437.16,10/22/21,453.13,9/20/21,434.88,10/28/21,455.46,0.01557782,0.020632025,0.020902318,0.025880127
865,SNOW,Thomas R. Carper,Purchase,1001,Senate,Alabama,Republican,"$1,001 - $15,000",10/25/21,341.11,10/18/21,332,11/1/21,353.84,9/25/21,314.65,11/6/21,359.42,0.027439759,0.03731934,0.084093437,0.053677699,454.28,10/18/21,443.97,10/29/21,455.87,9/27/21,442.81,11/4/21,465.36,0.02322229,0.003500044,0.025902757,0.024390244
866,WAL,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",9/29/21,107.51,9/22/21,97.7,10/6/21,108.74,8/30/21,100.07,10/11/21,113.21,0.100409417,0.011440796,0.074347956,0.053018324,435.19,9/22/21,436.05,10/5/21,430.24,8/31/21,452.13,10/11/21,437.16,-0.001972251,-0.011374342,-0.0374671,0.004526758
867,BHP,Tommy Tuberville,Sale,1001,Senate,Alabama,Republican,"$1,001 - $15,000",9/29/21,52.77,9/22/21,55.36,10/6/21,52.8,8/30/21,67.67,10/11/21,56.6,-0.046784682,0.000568505,-0.220186198,0.072579117,435.19,9/22/21,436.05,10/5/21,430.24,8/31/21,452.13,10/11/21,437.16,-0.001972251,-0.011374342,-0.0374671,0.004526758
